,Unnamed: 0.1,Unnamed: 0,text,label,category,PET,euph_status,sentence,orig_text
2206,2206,2206,""" I, I don't have a whole lot of time. Um, OK, I'm a former employee of Area 51. I, I was [PET_BOUNDARY]let go[PET_BOUNDARY] on a medical discharge about a week ago and, and... chokes I've kind of been running across the country. Damn, I don't gon na, um, they'll triangulate on this position really soon.",1,,let go,sometimes_euph,,""" I , I do n't have a whole lot of time . Um , OK , I 'm a former employee of Area 51 . I , I was let go on a medical discharge about a week ago and , and ... chokes I 've kind of been running across the country . Damn , I do n't gon na , um , they 'll triangulate on this position really soon ."
1363,1363,1363,"In 1822, Clement Clarke Moore, an Episcopal minister, wrote a long Christmas poem for his three daughters entitled ""An Account of a Visit from St. Nicholas."" Moore's poem, which he was initially hesitant to publish due to the frivolous nature of its subject, is largely responsible for our modern image of Santa Claus as a ""right jolly old elf"" with a [PET_BOUNDARY]portly[PET_BOUNDARY] figure and the supernatural ability to ascend a chimney with a mere nod of his head! Although some of Moore's imagery was probably borrowed from other sources, his poem helped popularize the now-familiar image of a Santa @ @ @ @ @ @ @ @ @ @-- in ""a miniature sleigh"" led by eight flying reindeer-- leaving presents for deserving children. ""An Account of a Visit from St. Nicholas"" created a new and immediately popular American icon. ",1,physical/mental attributes,portly,sometimes_euph,Moore's poem which he was initially hesitant to publish due to the frivolous nature of its subject is largely responsible for our modern image of Santa Claus as a right jolly old elf with a portly figure and the supernatural ability to ascend a chimney with a mere nod of his head,
648,648,648,"All the Way: A Decade of Song songs I just want to say, this is one of the best CDs to buy. I am so happy to know she and her husband are [PET_BOUNDARY]expecting[PET_BOUNDARY] a child. They deserve it. ",1,physical/mental attributes,expecting,sometimes_euph,I am so happy to know she and her husband are expecting a child,
2953,2953,2953,"as the volunteers worked, rosenblum met with an electrician and hvac contractor. they gave him estimates, but his cinderblock walls are still drenched. rosenblum is unemployed, a [PET_BOUNDARY]laid off[PET_BOUNDARY] computer programmer.",1,,laid off,sometimes_euph,,"As the volunteers worked , Rosenblum met with an electrician and HVAC contractor . They gave him estimates , but his cinderblock walls are still drenched . Rosenblum is unemployed , a laid off computer programmer ."
1505,1505,1505,"My ex-boyfriend dumped me 6months ago after I accused him of [PET_BOUNDARY]seeing someone[PET_BOUNDARY] else and insulting him.I want him back in my life but he refuse to have any contact with me.I was so confuse and don't know what to do, so I reach to the internet for help and I saw a testimony of how a spell caster help them to get their ex back so I contact the spell caster and explain my problem to him and he cast a spell for me and assure me of 2days that my ex will return to me and to my greatest surprise the third day my ex came knocking on my door and beg for forgiveness.I am so happy that my love is back again and not only that, we are about to get married.once again thank you aloma spell.you are truly talented and **39;1783;TOOLONG... is the only answer.he @ @ @ @ @ @ @ @ @ @ publishing him because he is a wonderful man **30;1824;TOOLONG ",1,sexual activity,seeing someone/each other,sometimes_euph,My ex-boyfriend dumped me 6months ago after I accused him of seeing someone else and insulting him,
3040,3040,3040,"i own &; operate a busy hvac business. - million people out of work no one is beating down my door for a job. unemployment was designed to assist people [PET_BOUNDARY]between jobs[PET_BOUNDARY], but unfortunately it has become a retirement just like disability for many. there are jobs out there and true some don't pay the best but thats when you work  jobs if necessary or longer hours until you find something better. this country can not sustain itself with a trend of a few working hard for the many.",1,,between jobs,sometimes_euph,,"I own &; operate a busy HVAC Business . 11-14 million people out of work no one is beating down my door for a job . Unemployment was designed to assist people between jobs , but unfortunately it has become a retirement just like disability for many . There are jobs out there and true some do n't pay the best but thats when you work 2 jobs if necessary or longer hours until you find something better . This country can not sustain itself with a trend of a few working hard for the many ."
324,324,324,"Reports of Joe Paterno's death turned out to be greatly exaggerated Saturday night. But unlike Mark Twain's famous declaration that he was still alive 115 years ago, the erroneous accounts about the former Penn State football coach's [PET_BOUNDARY]demise[PET_BOUNDARY] traveled far and wide within minutes, whipped into a firestorm by social media. ",1,death,demise,sometimes_euph,But unlike Mark Twain's famous declaration that he was still alive 115 years ago the erroneous accounts about the former Penn State football coach's demise traveled far and wide within minutes whipped into a firestorm by social media,
1451,1451,1451,"Although the Bush administration appears ambitious about coercive [PET_BOUNDARY]regime change[PET_BOUNDARY], it remains properly cautious on borders, as reflected in its adamant insistence on Iraq's territorial integrity. Comparable caution can be seen in the prudent stance of the un Security Council's permanent members concerning the nettlesome Western Sahara problem: every conceivable effort has been made to find a formula that preserves some form of Moroccan sovereignty and does not produce yet another weak African statelet. ",1,politics,regime change,sometimes_euph,Although the Bush administration appears ambitious about coercive regime change it remains properly cautious on borders as reflected in its adamant insistence on Iraq's territorial integrity,
2204,2204,2204,"The entire interactive walking tour and its high-tech features, including hologram images of such stars as Frank Vincent, James Caan and Mickey Rourke leading guests through the exhibit, will be shut down. The live actors will be [PET_BOUNDARY]let go[PET_BOUNDARY], at least temporarily, as will much of the LVME support staff, which was informed this afternoon by the venue's managing partner, Louis Ventre, of the decision to close most of the attraction.",1,,let go,sometimes_euph,,"The entire interactive walking tour and its high-tech features , including hologram images of such stars as Frank Vincent , James Caan and Mickey Rourke leading guests through the exhibit , will be shut down . The live actors will be let go , at least temporarily , as will much of the LVME support staff , which was informed this afternoon by the venue 's managing partner , Louis Ventre , of the decision to close most of the attraction ."
573,573,573,"bundling is there wether you talk about Elsevier, Springer, Wiley-Blackwell or other big deal providers... It is always possible to buy on a per article basis or get personal subscriptions to specific journal. The catch is although the bundelling seems a bad practice, try to evaluate how the big deal costs VS smaller deals. obviously the bigger is the university and the broader are the themes of that University, the more [PET_BOUNDARY]economical[PET_BOUNDARY] a big deal becomes... As low as a few cents per article downlowded even if some journals are never actually used by this university. The hard reality is those big deal providers represents about 60% of the market of the total scientific journal literature nowadays. they are big, and Not many others provide digital access to the almost every thing they have published since they exist. ",1,employment/finances,economical,sometimes_euph,obviously the bigger is the university and the broader are the themes of that University the more economical a big deal becomes,
