,Unnamed: 0,label,expression,dataset,position,id,context,text,Unnamed: 0.2,Unnamed: 0.1,sentence,annotation,idiom,usage,variant,pos_tags,complete
1681,5388,1,,,,,,Nine times out of ten it will [PET_BOUNDARY] catch fire [PET_BOUNDARY] in your hands.,1681.0,3606.0,Nine times out of ten it will catch fire in your hands.,0 0 0 0 0 0 0 1 1 0 0 0,catch fire,figurative,identical,NUM NOUN ADP ADP NUM PRON VERB VERB NOUN ADP ADJ NOUN,1.0
954,25051,1,,,,,,But Matthew Blake did not seem prepared to let her [PET_BOUNDARY] off the hook [PET_BOUNDARY] so easily.,954.0,16109.0,But Matthew Blake did not seem prepared to let her off the hook so easily.,0 0 0 0 0 0 0 0 0 0 1 0 1 0 0,off the hook,figurative,identical,CCONJ PROPN PROPN VERB ADV VERB ADJ PART VERB PRON ADP DET NOUN ADV ADV,1.0
1386,40192,1,,,,,,Labour Labour voters were er [PET_BOUNDARY] to say the least [PET_BOUNDARY] dis,1386.0,26898.0,Labour Labour voters were er to say the least dis,0 0 0 0 0 1 1 0 1 0,to say the least,figurative,identical,PROPN PROPN NOUN VERB INTJ PART VERB DET ADJ NOUN,1.0
1236,7812,1,,,,,,"The poor rarely fell trees : they mainly lop off small branches, twigs, roots and [PET_BOUNDARY] dead wood. [PET_BOUNDARY]",1236.0,4848.0,"The poor rarely fell trees : they mainly lop off small branches, twigs, roots and dead wood.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1,dead wood,figurative,identical,DET ADJ ADV VERB NOUN PUNCT PRON ADV VERB PART ADJ NOUN NOUN NOUN CCONJ ADJ NOUN,1.0
1233,4985,1,,,,,,[PET_BOUNDARY] Call it a day [PET_BOUNDARY] out here? ',1233.0,3293.0,Call it a day out here? ',1 1 0 1 0 0 0,call it a day,figurative,case,VERB PRON DET NOUN ADV ADV PUNCT,1.0
1852,30273,1,,,,,,His plan is difficult and expensive ; it is completely [PET_BOUNDARY] out of the question. [PET_BOUNDARY],1852.0,20029.0,His plan is difficult and expensive ; it is completely out of the question.,0 0 0 0 0 0 0 0 0 0 1 1 0 1,out of the question,figurative,identical,ADJ NOUN VERB ADJ CCONJ ADJ PUNCT PRON VERB ADV ADP ADP DET NOUN,1.0
961,20174,1,,,,,,"As juniors the two American teenagers were mentioned [PET_BOUNDARY] in the same breath [PET_BOUNDARY] as Andre Agassi and Michael Chang as singles players, but neither has made quite the same impact as yet.",961.0,13287.0,"As juniors the two American teenagers were mentioned in the same breath as Andre Agassi and Michael Chang as singles players, but neither has made quite the same impact as yet.",0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,in the same breath,figurative,identical,ADP NOUN DET NUM ADJ NOUN VERB VERB ADP DET ADJ NOUN ADP PROPN PROPN CCONJ PROPN PROPN ADP NOUN NOUN CCONJ DET VERB VERB ADJ DET ADJ NOUN ADP ADV,1.0
1241,36850,1,,,,,,"One way of preventing piglets picking things up is to have them born into a sterile bubble, and reared in [PET_BOUNDARY] squeaky - clean [PET_BOUNDARY] rooms.",1241.0,24712.0,"One way of preventing piglets picking things up is to have them born into a sterile bubble, and reared in squeaky - clean rooms.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0,squeaky clean,figurative,dashes,NUM NOUN ADP VERB NOUN VERB NOUN PART VERB PART VERB PRON VERB ADP DET ADJ NOUN CCONJ VERB ADP ADJ PUNCT ADJ NOUN,1.0
1031,35815,1,,,,,,"The transition was not smooth, but those who understood the [PET_BOUNDARY] signs of the times [PET_BOUNDARY] early gained a historical head start.",1031.0,23910.0,"The transition was not smooth, but those who understood the signs of the times early gained a historical head start.",0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0,sign of the times,figurative,inflection,DET NOUN VERB ADV ADJ CCONJ DET NOUN VERB DET NOUN ADP DET NOUN ADV VERB DET ADJ NOUN NOUN,1.0
1827,34227,1,,,,,,"It is accessed by personal computer and offers a free, [PET_BOUNDARY] round - the - clock [PET_BOUNDARY] service.",1827.0,23003.0,"It is accessed by personal computer and offers a free, round - the - clock service.",0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0,round the clock,figurative,dashes,PRON VERB VERB ADP ADJ NOUN CCONJ VERB DET ADJ ADJ PUNCT DET PUNCT NOUN NOUN,1.0
1244,34154,1,,,,,,"She can no longer walk unaided, she needs [PET_BOUNDARY] round the clock [PET_BOUNDARY] care and spends much of her time in a wheelchair.",1244.0,22930.0,"She can no longer walk unaided, she needs round the clock care and spends much of her time in a wheelchair.",0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0,round the clock,figurative,identical,PRON VERB ADV ADV VERB ADJ PRON VERB ADP DET NOUN NOUN CCONJ VERB ADJ ADP ADJ NOUN ADP DET NOUN,1.0
1412,16408,1,,,,,,The [PET_BOUNDARY] nail is hit fairly and most squarely on the head. [PET_BOUNDARY],1412.0,10384.0,The nail is hit fairly and most squarely on the head.,0 1 0 1 0 0 0 0 1 0 1,hit the nail on the head,figurative,misc,DET NOUN VERB VERB ADV CCONJ ADV ADV ADP DET NOUN,1.0
1839,35029,1,,,,,,All this kidolgy comes [PET_BOUNDARY] second nature [PET_BOUNDARY] to two men immersed in football all their lives.,1839.0,23498.0,All this kidolgy comes second nature to two men immersed in football all their lives.,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0,second nature,figurative,identical,ADJ DET NOUN VERB ADJ NOUN ADP NUM NOUN VERB ADP NOUN ADJ ADJ NOUN,1.0
1050,30251,1,,,,,,Adoption was [PET_BOUNDARY] out of the question [PET_BOUNDARY] in this country I think in Grampian region there was four babies for,1050.0,20007.0,Adoption was out of the question in this country I think in Grampian region there was four babies for,0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0,out of the question,figurative,identical,PROPN VERB ADP ADP DET NOUN ADP DET NOUN PRON VERB ADP ADJ NOUN ADV VERB NUM NOUN ADP,1.0
1727,20218,1,,,,,,"The identity, however, is converted into a theory of the determination of the price level by assuming:(a ) that the money supply is determined by the monetary authorities;(b ) that the number of transactions is fixed in the short - run because of the classical presumption that the economy operates automatically at full employment ; and ( c ) that the velocity of circulation is also fixed [PET_BOUNDARY] in the short - run [PET_BOUNDARY] because it depends largely on institutional factors ( such as whether workers are paid weekly or monthly ) which themselves tend to remain constant for long periods of time.",1727.0,13331.0,"The identity, however, is converted into a theory of the determination of the price level by assuming:(a ) that the money supply is determined by the monetary authorities;(b ) that the number of transactions is fixed in the short - run because of the classical presumption that the economy operates automatically at full employment ; and ( c ) that the velocity of circulation is also fixed in the short - run because it depends largely on institutional factors ( such as whether workers are paid weekly or monthly ) which themselves tend to remain constant for long periods of time.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,in the short run,figurative,dashes,DET NOUN ADV VERB VERB ADP DET NOUN ADP DET NOUN ADP DET NOUN NOUN ADP NOUN PUNCT ADP DET NOUN NOUN VERB VERB ADP DET ADJ NOUN PUNCT ADP DET NOUN ADP NOUN VERB VERB ADP DET ADJ PUNCT NOUN ADP ADP DET ADJ NOUN ADP DET NOUN VERB ADV ADP ADJ NOUN PUNCT CCONJ PUNCT PUNCT PUNCT ADP DET NOUN ADP NOUN VERB ADV VERB ADP DET ADJ PUNCT NOUN ADP PRON VERB ADV ADP ADJ NOUN PUNCT ADJ ADP ADP NOUN VERB VERB ADJ CCONJ ADJ PUNCT ADJ PRON VERB PART VERB ADJ ADP ADJ NOUN ADP NOUN,1.0
1019,10508,1,,,,,,"Surely it is the fact all the other counties have gone down the same road that has persuaded Yorkshire that, in order to compete on equal terms, they must [PET_BOUNDARY] follow suit. [PET_BOUNDARY]",1019.0,6546.0,"Surely it is the fact all the other counties have gone down the same road that has persuaded Yorkshire that, in order to compete on equal terms, they must follow suit.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1,follow suit,figurative,identical,ADV PRON VERB DET NOUN ADJ DET ADJ NOUN VERB VERB ADV DET ADJ NOUN ADJ VERB VERB PROPN ADP ADP NOUN PART VERB ADP ADJ NOUN PRON VERB VERB NOUN,1.0
1087,13975,1,,,,,,"Many partnerships [PET_BOUNDARY] went public [PET_BOUNDARY] in the 1980s to secure capital, so the discipline that comes from handling one's own money had been eroded.",1087.0,8706.0,"Many partnerships went public in the 1980s to secure capital, so the discipline that comes from handling one's own money had been eroded.",0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,go public,figurative,inflection,ADJ NOUN VERB ADJ ADP DET NUM PART VERB NOUN CCONJ DET NOUN ADJ VERB ADP VERB PRON ADJ NOUN VERB VERB VERB,1.0
1431,41324,1,,,,,,If it had been grey and raining and chilly he might have taken one look at Wyvis Hall and [PET_BOUNDARY] turned tail [PET_BOUNDARY] and fled to Crete or Delos or somewhere.,1431.0,27734.0,If it had been grey and raining and chilly he might have taken one look at Wyvis Hall and turned tail and fled to Crete or Delos or somewhere.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0,turn tail,figurative,inflection,ADP PRON VERB VERB ADJ CCONJ VERB CCONJ ADV PRON VERB VERB VERB NUM NOUN ADP PROPN PROPN CCONJ VERB NOUN CCONJ VERB ADP PROPN CCONJ PROPN CCONJ ADV,1.0
962,38908,1,,,,,,"Until then, our Buying With Confidence section on page 66 explains how to protect yourself when you [PET_BOUNDARY] take the plunge. [PET_BOUNDARY]",962.0,26032.0,"Until then, our Buying With Confidence section on page 66 explains how to protect yourself when you take the plunge.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1,take the plunge,figurative,identical,ADP ADV ADJ NOUN ADP NOUN NOUN ADP NOUN NUM VERB ADV PART VERB PRON ADV PRON VERB DET NOUN,1.0
1567,3585,1,,,,,,"As soon as they [PET_BOUNDARY] broke cover, [PET_BOUNDARY] they were immediately dazzled by powerful flashlight beams, then loudly challenged at gun point to drop any weapons they were carrying, and to surrender.",1567.0,2395.0,"As soon as they broke cover, they were immediately dazzled by powerful flashlight beams, then loudly challenged at gun point to drop any weapons they were carrying, and to surrender.",0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,break cover,figurative,inflection,ADV ADV ADP PRON VERB VERB PRON VERB ADV VERB ADP ADJ NOUN NOUN ADV ADV VERB ADP NOUN NOUN PART VERB DET NOUN PRON VERB VERB CCONJ PART VERB,1.0
1198,21493,1,,,,,,"He was desperately trying to [PET_BOUNDARY] kick the habit [PET_BOUNDARY] on his own, but he needed moral support and someone to keep an eye on him.",1198.0,14224.0,"He was desperately trying to kick the habit on his own, but he needed moral support and someone to keep an eye on him.",0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,kick the habit,figurative,identical,PRON VERB ADV VERB PART VERB DET NOUN ADP ADJ ADJ CCONJ PRON VERB ADJ NOUN CCONJ NOUN PART VERB DET NOUN ADP PRON,1.0
1106,33868,1,,,,,,"According to Dr D.W.F. James, the then Director of the Polytechnic of Wales, the government's decision was a reflection of its desire not to [PET_BOUNDARY] rock the boat [PET_BOUNDARY] and was connected with arguments about the Welsh language, arguments which had already saved Bangor Normal College from merging with the University College of North Wales so that it could develop as a Welsh medium teacher - training college.",1106.0,22715.0,"According to Dr D.W.F. James, the then Director of the Polytechnic of Wales, the government's decision was a reflection of its desire not to rock the boat and was connected with arguments about the Welsh language, arguments which had already saved Bangor Normal College from merging with the University College of North Wales so that it could develop as a Welsh medium teacher - training college.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,rock the boat,figurative,identical,VERB ADP PROPN PROPN PROPN DET ADV PROPN ADP DET PROPN ADP PROPN DET NOUN NOUN VERB DET NOUN ADP ADJ NOUN ADV PART VERB DET NOUN CCONJ VERB VERB ADP NOUN ADP DET PROPN NOUN NOUN ADJ VERB ADV VERB PROPN PROPN PROPN ADP VERB ADP DET PROPN PROPN ADP PROPN PROPN ADP ADP PRON VERB VERB ADP DET PROPN ADJ NOUN PUNCT NOUN NOUN,1.0
1048,20265,1,,,,,,"Part of the explanation for this is that government spending tends to be planned over a number of years ( e.g. hospitals, schools, and other capital expenditures take several years to complete, and governments are reluctant to dismiss teachers, policemen, and other employees for short - term economic reasons ) ; consequently such expenditure tends to be fairly inflexible, especially downwards, [PET_BOUNDARY] in the short run. [PET_BOUNDARY]",1048.0,13378.0,"Part of the explanation for this is that government spending tends to be planned over a number of years ( e.g. hospitals, schools, and other capital expenditures take several years to complete, and governments are reluctant to dismiss teachers, policemen, and other employees for short - term economic reasons ) ; consequently such expenditure tends to be fairly inflexible, especially downwards, in the short run.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1,in the short run,figurative,identical,NOUN ADP DET NOUN ADP DET VERB ADP NOUN NOUN VERB PART VERB VERB ADP DET NOUN ADP NOUN PUNCT ADJ NOUN NOUN CCONJ ADJ NOUN NOUN VERB ADJ NOUN PART VERB CCONJ NOUN VERB ADJ PART VERB NOUN NOUN CCONJ ADJ NOUN ADP ADJ PUNCT NOUN ADJ NOUN PUNCT PUNCT ADV ADJ NOUN VERB PART VERB ADV ADJ ADV ADV ADP DET ADJ NOUN,1.0
1746,43529,1,,,,,,"I 've got it then you 're [PET_BOUNDARY] whistling Dixie, [PET_BOUNDARY] mate.",1746.0,29117.0,"I 've got it then you 're whistling Dixie, mate.",0 0 0 0 0 0 0 1 1 0,whistle dixie,figurative,misc,PRON VERB VERB PRON ADV PRON VERB VERB PROPN NOUN,1.0
1318,10059,1,,,,,,"Quality of finish wasn't too good at many points on our test tractor, either, but we have to assume it was largely because our machine was one of the [PET_BOUNDARY] first off [PET_BOUNDARY] the production line.",1318.0,6210.0,"Quality of finish wasn't too good at many points on our test tractor, either, but we have to assume it was largely because our machine was one of the first off the production line.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0,first off,figurative,identical,NOUN ADP NOUN VERB ADV ADJ ADP ADJ NOUN ADP ADJ NOUN NOUN ADV CCONJ PRON VERB PART VERB PRON VERB ADV ADP ADJ NOUN VERB NUM ADP DET ADJ ADP DET NOUN NOUN,1.0
1085,23370,1,,,,,,"The first admissions were two months ago, but Mrs Hymes will today [PET_BOUNDARY] make history [PET_BOUNDARY] by becoming the oldest woman to hold the title.",1085.0,15335.0,"The first admissions were two months ago, but Mrs Hymes will today make history by becoming the oldest woman to hold the title.",0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0,make history,figurative,identical,DET ADJ NOUN VERB NUM NOUN ADV CCONJ PROPN PROPN VERB NOUN VERB NOUN ADP VERB DET ADJ NOUN PART VERB DET NOUN,1.0
951,21366,1,,,,,,"The King, in the Declaration of Breda, had promised that no man would be molested for differences of religious opinion, so long as he [PET_BOUNDARY] kept the peace. [PET_BOUNDARY]",951.0,14161.0,"The King, in the Declaration of Breda, had promised that no man would be molested for differences of religious opinion, so long as he kept the peace.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1,keep the peace,figurative,inflection,DET PROPN ADP DET PROPN ADP PROPN VERB VERB ADP DET NOUN VERB VERB VERB ADP NOUN ADP ADJ NOUN ADV ADV ADP PRON VERB DET NOUN,1.0
1826,23854,1,,,,,,Otley cried as the Ancient Britons and the Watling Street Guard assembled to receive their [PET_BOUNDARY] marching orders. [PET_BOUNDARY],1826.0,15582.0,Otley cried as the Ancient Britons and the Watling Street Guard assembled to receive their marching orders.,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1,marching orders,figurative,identical,PROPN VERB ADP DET PROPN PROPN CCONJ DET PROPN PROPN PROPN VERB PART VERB ADJ NOUN NOUN,1.0
979,14289,1,,,,,,"If we daydream while [PET_BOUNDARY] going through the motions [PET_BOUNDARY] of reading we can still recognise words, and perhaps even convince ourselves that we are reading.",979.0,8996.0,"If we daydream while going through the motions of reading we can still recognise words, and perhaps even convince ourselves that we are reading.",0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,go through the motions,figurative,inflection,ADP PRON VERB ADP VERB ADP DET NOUN ADP VERB PRON VERB ADV VERB NOUN CCONJ ADV ADV VERB PRON ADP PRON VERB VERB,1.0
1066,8773,1,,,,,,"His friends and colleagues gave him a memorable send off and presented him with binoculars ( for his bird watching ), a leather writing case ( so that he can [PET_BOUNDARY] drop us a line [PET_BOUNDARY] from far off places ) and a couple of brandy glasses ( empty — unfortunately ).",1066.0,5614.0,"His friends and colleagues gave him a memorable send off and presented him with binoculars ( for his bird watching ), a leather writing case ( so that he can drop us a line from far off places ) and a couple of brandy glasses ( empty — unfortunately ).",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,drop someone a line,figurative,objective,ADJ NOUN CCONJ NOUN VERB PRON DET ADJ NOUN PART CCONJ VERB PRON ADP NOUN PUNCT ADP ADJ NOUN NOUN PUNCT DET NOUN NOUN NOUN PUNCT ADP ADP PRON VERB VERB PRON DET NOUN ADP ADV PART NOUN PUNCT CCONJ DET NOUN ADP NOUN NOUN PUNCT ADJ PUNCT ADV PUNCT,1.0
1411,6163,1,,,,,,"The dangerous thing is that cliffs fall away to the north without warning, and someone getting lost in thick mist could easily [PET_BOUNDARY] come a cropper. [PET_BOUNDARY]",1411.0,4095.0,"The dangerous thing is that cliffs fall away to the north without warning, and someone getting lost in thick mist could easily come a cropper.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1,come a cropper,figurative,identical,DET ADJ NOUN VERB ADP NOUN VERB ADV ADP DET NOUN ADP NOUN CCONJ NOUN VERB VERB ADP ADJ NOUN VERB ADV VERB DET NOUN,1.0
1304,19894,1,,,,,,"What this suggests is that perception and cognition go hand in hand ( as indeed they do in modern psychological theories ) : the eye does not passively record objects [PET_BOUNDARY] in the raw, [PET_BOUNDARY] but structures and schematizes them in cognitively coded groupings.",1304.0,13007.0,"What this suggests is that perception and cognition go hand in hand ( as indeed they do in modern psychological theories ) : the eye does not passively record objects in the raw, but structures and schematizes them in cognitively coded groupings.",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0,in the raw,figurative,identical,NOUN DET VERB VERB ADP NOUN CCONJ NOUN VERB NOUN ADP NOUN PUNCT ADP ADV PRON VERB ADP ADJ ADJ NOUN PUNCT PUNCT DET NOUN VERB ADV ADV ADJ NOUN ADP DET ADJ CCONJ NOUN CCONJ VERB PRON ADP ADV VERB NOUN,1.0
