,Unnamed: 0.1,Unnamed: 0,sentence,score,label
1132,1430,1430,"I notice you removed within a few minutes an anecdote added anonymously about how Nik Kershaw found his manager Micky Modern, as ""uncited"". Google shows that the essence of the story is related by Kershaw in an interview transcribed (with typos) at http://www.nikkershaw.it/press/interviews/2002interview.php?id=8 Is it not Wikipedia policy to flag such statements as uncited and allow time for a citation to be added?",-0.3907235369,False
1249,2321,2321,"<url>. I don't know the guy, doesn't look very notable, but I feel this strange kinship...old...undervalued...metal...can you save him?",-0.2699613195,False
1514,2522,2522,"Okay, so yeah, it's possible that that's his intent, but I even if it were, I don't see why the file has less value. Are interviews with BLP subjects not considered valid EL's general?",-1.005788987,False
1682,2754,2754,"Anupam, the etymology of ''chand raat'' Sanskritic, as stated in article is basically correct. Is there an issue?",-0.6800888651000001,False
2132,418,418,"Wait, what's the COI? Was this on the fringe noticeboards?",-0.411545958,False
1422,3515,3515,"Deleting Val Klassen's page. I redirected it to the creator's talkpage, wasn't that enough?",-1.3688779080000002,False
1360,2165,2165,"Is it your view that the United States Senate doesn't have ""any credibility""? Or are you of the view that some cyber truck that zooms around the WWW must have bumped into the web page by ""accident"" and dumped stuff endorsed the United States government?",-1.047836606,False
1458,98,98,"both just link to disambiguation pages, where the right people don't seem to be represented. Also, my information is that <url> took the post in 1889, while you have 1899. What was your source?",-0.3745464335,False
1812,2699,2699,I had no idea that I was such a rogue admin. Are you seriously suggesting that I need to be kicked off the project for closing a deletion debate?,-2.402599026,False
1500,190,190,<url>. Or is it just me?,-0.6845294170999999,False
2023,2009,2009,I believe that an opinion about AS belongs only to article about AS (and you are welcome to cite the MS opinion ''in proper context''). However an opinion about MS belongs only to article about MS. Is not this fair and logical?,-0.4615485605,False
1296,203,203,"Let me ask you this. Assuming we take it that the player might have chosen any door to start with and the host may have opened any unchosen goat-hiding door, why do you not insist that the starting sample space must include all the possible door combinations?",-1.249050553,False
1212,460,460,I tried <url> and it worked for me. What articles did you try using it on?,-0.09114340976,False
1982,3544,3544,"How's tricks, JRM? Lying kind of low, aren't you?",-0.5301464472,False
1839,2398,2398,Re your remarks on the talk page of 9/11: '''I do not troll'''. Comprende?,-1.812331627,False
1911,3171,3171,"You are just saying that <math>frac{f(x+h)-f(x)}{h}</math> is continuous at <math>h=0</math>, but that is not the same as saying <math>f'(x)</math> is continuous. Do you have any references?",-0.2399424909,False
1238,11,11,Holy cow! What happened?,-0.2198365830999999,False
1158,636,636,Hello??? Are you just pretending I don't exist?,-1.540254328,False
1980,1042,1042,Why isn't <url> included there? Is it possible there's a redirect in it's place?,-0.4598270602,False
1452,3182,3182,"Delete, who cares. If we're going to delete every fair use image that ''has'' a sufficient rationale, why not change to German Wikipedia image policy already?",-1.771806846,False
1910,3757,3757,I have no axe to grind on this issue; I just want to understand: Why you consider hammerpond.org.uk a spam or conflict of interest link? It doesn't seem to be advertising or promoting anything?,-0.7281583420000001,False
1240,1785,1785,"Well, if Mattisse has caused me to CU innocent editors, then it's time for her to be blocked from editing her own talk page. MC, do you think I should withdraw the CU or let it ride?",-0.2447886702,False
1337,348,348,US national defense for the twenty-first century: the grand exit strategy By Edward A. Olsen. did you read p 179 and 181?,-0.04971428313,False
1966,2452,2452,Who is authorized to perform sockpuppet checks? Is there an automated service for doing it?,-0.08805331284,False
2044,2484,2484,"Im interested in where you got the information you added stating woodlands house was closed in 2003. As far as i can see your wording was taken from one website, the milesfaster one. Should you not cite the website you quoted rather than look for a couple of others?",-0.7235749664,False
1630,1100,1100,Who???,-0.9993343311,False
1658,3687,3687,"No, just admire them from a distance of a couple of centuries! You?",-0.6258680839999999,False
1866,3026,3026,You speedy-delete-tagged <url> and <url> as <nowiki><person></nowiki>. What maintenance work were you weanting to do with them?,-0.4426330128,False
2106,3220,3220,"Actually, a further question. Would he be known then as the '''Lord Lowther''' by virtue of the barony, for that three-year period, and not as '''Viscount Lowther'''?",-0.3553151646,False
1193,3363,3363,I did not think that was a refinement. How were those categories not appropriate?,-0.9719453928,False
1286,3337,3337,"...cause I feel like a petulant kid, posting it. But: ""We have three volunteers: Awadewit, Mike Christie and Wrad."" Given that I, you know, proposed the countries idea, wasn't it obvious that I was volunteering?",-0.8141941779,False
1558,3386,3386,"In retrospect ""in as far away as"" looks ungrammatical. Shouldn't it just be ""as far away as""?",-0.4067095464,False
1374,1768,1768,P.S. What 111-year-old Swiss case?,-0.2441683451,False
1152,2406,2406,"Since your tube station articles don't actually contain any information, what is the point of them? Why not put them together and work them into an article that says something interesting?",-2.112765153,False
1292,2922,2922,The article has been heavily rewritten since your remark/objection on <url>. How is the article now?,-0.1862621463,False
1255,1165,1165,"CIV, I'll grant (and yes, I shouldn't have). But how is it a violation of AGF to say that Stewart suggested the article be vandalized?",-0.4971849751,False
2108,39,39,Basta colla tua grecofilia tendenzionista! Ai capito bene?,-0.2103490094,False
1535,2848,2848,"CW, you are aware that Lebanon isn't Hezbollah, right? In the same way that Ireland isn't the IRA?",-1.3283875,False
1478,1982,1982,"One of your edits concerns me - <url>. Maybe a copyedit would be good, but was it really required to be deleted completely?",-0.8100349613,False
1456,914,914,Interesting; I thought I was fairly familiar with Wikipedia rules. Which rules exactly did I violate by closing an AfD (allegedly) without reading the underlying article?,-0.3930948913,False
2113,2350,2350,"Granted, it wouldn't be terribly difficult for me to recreate what I did, but I don't like doing extra work when I don't have to. Could you at least userfy the last version edited by me?",-0.5875436177000001,False
1301,2397,2397,Gah! What just happned?,-0.7284408398000001,False
1227,869,869,Hi. Just wondering why you deleted the OneCone International article?,-0.08754207097,False
1767,2468,2468,Double standards? Biased administrators?,-0.7979115934000001,False
1387,576,576,"The article already says where they come from in the ''birth location'' field. What's the point of repeating it, especially at the expense of other info?",-0.6537231582,False
