,Unnamed: 0,label,expression,dataset,position,id,context,text
1751,562,1,targeting,TroFi_ORIGSPLIT,[169 178],TroFi.o.3586,"L.A. Style , a monthly with a circulation of about 50 , 000 , is one of several trend-seeking publications such as Taxi and Details that grew rapidly in recent years by targeting upscale readers in search of the latest nightspots , restaurants and fashions .","L.A. Style , a monthly with a circulation of about 50 , 000 , is one of several trend-seeking publications such as Taxi and Details that grew rapidly in recent years by targetingtargeting"
1752,23,1,knock,TroFi_ORIGSPLIT,[36 41],TroFi.o.1984,"Grand Metropolitan PLC , seeking to knock down another legal impediment to its proposed acquisition of Pillsbury Co . , said it would dispose of Pillsbury 's barge and towboat business if it gained control of the Minneapolis food and restaurant concern .","Grand Metropolitan PLC , seeking to knockknock"
1753,1378,1,vaporized,TroFi_ORIGSPLIT,[230 239],TroFi.o.3696,"A `` guide to business technique , '' yes ; the `` autobiography '' of a tycoon , sure ; a volume of `` management tips , '' you bet ; but to hear the publishing world tell it , the vulgar GRQ book is a thing of the past , having vaporized like those screwy financial schemes cooked up by the likes of Ralph Kramden and Ed Norton .","A `` guide to business technique , '' yes ; the `` autobiography '' of a tycoon , sure ; a volume of `` management tips , '' you bet ; but to hear the publishing world tell it , the vulgar GRQ book is a thing of the past , having vaporizedvaporized"
1754,331,1,pump,TroFi_ORIGSPLIT,[108 112],TroFi.o.2593,"The fierce-looking , hairy-chested Mr. Ventura , a ring dangling from one ear , is shown saying , `` Do n't pump trouble .","The fierce-looking , hairy-chested Mr. Ventura , a ring dangling from one ear , is shown saying , `` Do n't pumppump"
1755,141,1,destroyed,TroFi_ORIGSPLIT,[53 62],TroFi.o.455,"An example: Last fall , Joseph Biden 's campaign was destroyed after a leaked videotape showed similarities between his speech and one given by British Labor Party leader Neil Kinnock .","An example: Last fall , Joseph Biden 's campaign was destroyeddestroyed"
1756,440,1,target,TroFi_ORIGSPLIT,[46 52],TroFi.o.3519,Mr. Story thinks Mr. Holmes a Court will soon target acquisitions .,Mr. Story thinks Mr. Holmes a Court will soon targettarget
1757,438,1,flourishing,TroFi_ORIGSPLIT,[174 185],TroFi.o.1525,"In many of these countries , voters are restive as democracy fails to ease the problems of economic stagnation , onerous debt and the massive corruption that accompanies the flourishing drug trade .","In many of these countries , voters are restive as democracy fails to ease the problems of economic stagnation , onerous debt and the massive corruption that accompanies the flourishingflourishing"
1758,1135,1,smooth,TroFi_ORIGSPLIT,[38 44],TroFi.o.3026,"Even if the return to seasonals helps smooth month-to-month carry-overs from numbers that slipped through the cracks or were in error , there are still plenty of other items to complicate the trade series .",Even if the return to seasonals helps smoothsmooth
1759,1488,1,grasp,TroFi_ORIGSPLIT,[46 51],TroFi.o.1764,"Gleeful opposition leaders have been quick to grasp the irony of the protests: Monimbo was the site of one of the first major uprisings against Anastasio Somoza , the hated dictator , a decade ago .",Gleeful opposition leaders have been quick to graspgrasp
1760,1591,1,missed,TroFi_ORIGSPLIT,[107 113],TroFi.o.2253,But the news media 's frenzied attacks on the Republican vice presidential nominee 's military record have missed the point .,But the news media 's frenzied attacks on the Republican vice presidential nominee 's military record have missedmissed
1761,1390,1,struck,TroFi_ORIGSPLIT,[33 39],TroFi.o.3380,The idea of having one child has struck a deeper root and less people are punished for violating the birth control plan . . . .,The idea of having one child has struckstruck
1762,82,1,flooded,TroFi_ORIGSPLIT,[78 85],TroFi.o.1431,Supermarket chains are n't willing to pay much for beef because they 've been flooded with cheap poultry .,Supermarket chains are n't willing to pay much for beef because they 've been floodedflooded
1763,1509,1,fill,TroFi_ORIGSPLIT,[50 54],TroFi.o.1199,"The stock market 's sideways course this year may fill many investors with frustration , but to one Ohio money manager with a strong track record , it spells opportunity .",The stock market 's sideways course this year may fillfill
1764,411,1,strike,TroFi_ORIGSPLIT,[65 71],TroFi.o.3269,"In other words , Mr. Pavarotti 's gorgeous tenor did n't seem to strike anyone listening as anything but gorgeous ; no one in Beijing seemed to wonder whether he was being mugged .","In other words , Mr. Pavarotti 's gorgeous tenor did n't seem to strikestrike"
1765,153,1,step,TroFi_ORIGSPLIT,[152 156],TroFi.o.3060,"But Mr. Burns , the former deputy , resigned last week in unison with William Weld , an assistant attorney general , in an effort to force Mr. Meese to step down .","But Mr. Burns , the former deputy , resigned last week in unison with William Weld , an assistant attorney general , in an effort to force Mr. Meese to stepstep"
1766,1618,1,pumping,TroFi_ORIGSPLIT,[40 47],TroFi.o.2632,"Industry watchers respect Genentech for pumping such a large chunk of capital into its basic science program , and for preserving its enviable scientific edge , but the investment is n't expected to yield products for several years .",Industry watchers respect Genentech for pumpingpumping
1767,817,1,absorbed,TroFi_ORIGSPLIT,[101 109],TroFi.o.59,"DESPITE A modest rise in sales of luxury units , Miami 's glut of condominiums is n't expected to be absorbed for three years , according to RealData Information Systems , a local consultant .","DESPITE A modest rise in sales of luxury units , Miami 's glut of condominiums is n't expected to be absorbedabsorbed"
1768,1237,1,attacking,TroFi_ORIGSPLIT,[147 156],TroFi.o.219,"Indeed , Richard Gephardt , Jesse Jackson and Michael Dukakis have all made public appearances in support of Eastern 's union -- sometimes sharply attacking Mr. Lorenzo .","Indeed , Richard Gephardt , Jesse Jackson and Michael Dukakis have all made public appearances in support of Eastern 's union -- sometimes sharply attackingattacking"
1769,880,1,fix,TroFi_ORIGSPLIT,[20 23],TroFi.o.1315,The company did n't fix the problems fast enough .,The company did n't fixfix
1770,1134,1,kill,TroFi_ORIGSPLIT,[ 98 102],TroFi.o.1858,He adds that he `` would n't be at all surprised '' if Congress made changes that could `` really kill or seriously impair this whole area . ''/'',He adds that he `` would n't be at all surprised '' if Congress made changes that could `` really killkill
1771,1598,1,withering,TroFi_ORIGSPLIT,[ 9 18],TroFi.o.3726,"And in a withering critique of Wall Street 's performance , the report shows that key participants -- including some major firms , stock exchange specialists and portfolio insurers -- not only failed to stem the chaos , but helped make it worse .",And in a witheringwithering
1772,573,1,withering,TroFi_ORIGSPLIT,[23 32],TroFi.o.3727,But the OTC market was withering badly near the close and traders said if there was more time prices would have fallen further .,But the OTC market was witheringwithering
1773,199,1,rolled,TroFi_ORIGSPLIT,[66 72],TroFi.o.2900,The `` victims '' had control of their lives while the good times rolled .,The `` victims '' had control of their lives while the good times rolledrolled
1774,579,1,struck,TroFi_ORIGSPLIT,[25 31],TroFi.o.3377,The agreement apparently struck in Nicaragua between the Sandinistas and the Contras considerably discredits the alarms set off a few days ago by the Reagan administration over the Nicaraguan `` invasion '' of Honduras .,The agreement apparently struckstruck
1775,403,1,escaped,TroFi_ORIGSPLIT,[84 91],TroFi.o.964,"If the Federal Energy Regulatory Commission approves the plan , Panhandle will have escaped a total of about $ 4 billion in take-or-pay contract liabilities .","If the Federal Energy Regulatory Commission approves the plan , Panhandle will have escapedescaped"
1776,715,1,attacked,TroFi_ORIGSPLIT,[ 8 16],TroFi.o.163,He also attacked a House panel for disclosing at least three pending SEC inquiries .,He also attackedattacked
1777,319,1,touches,TroFi_ORIGSPLIT,[103 110],TroFi.o.3670,"As it is , the current capacity utilization rate of about 83 % at the nation 's factories `` typically touches off a capital spending boom . ''/''","As it is , the current capacity utilization rate of about 83 % at the nation 's factories `` typically touchestouches"
1778,1039,1,attacked,TroFi_ORIGSPLIT,[43 51],TroFi.o.195,"Secretary of State George Shultz last week attacked as `` shocking '' Mr. Dukakis 's willingness to recognize Jerusalem rather than Tel Aviv as Israel 's capital -- a move that has been long sought by the Israelis and would be popular with Jewish voters in the U.S . , but that Mr. Shultz asserts would complicate efforts to find a Mideast peace .",Secretary of State George Shultz last week attackedattacked
1779,1802,1,strike,TroFi_ORIGSPLIT,[145 151],TroFi.o.3283,"The agreement between the Bank Board and Bass group also represents a defeat for Ford Motor Co . , which has for more than a year been trying to strike a deal with the Bank Board to acquire American Savings .","The agreement between the Bank Board and Bass group also represents a defeat for Ford Motor Co . , which has for more than a year been trying to strikestrike"
1780,158,1,touch,TroFi_ORIGSPLIT,[20 25],TroFi.o.3623,It also promises to touch off a contest to succeed Mr. Sarni among the three group vice presidents .,It also promises to touchtouch
1781,571,1,fill,TroFi_ORIGSPLIT,[110 114],TroFi.o.1202,"To keep from wresting top executives from the driver 's seat , Runzheimer says , more companies are trying to fill fleets with less expensive models .","To keep from wresting top executives from the driver 's seat , Runzheimer says , more companies are trying to fillfill"
1782,839,1,attacking,TroFi_ORIGSPLIT,[83 92],TroFi.o.221,"Major newspapers generally endorse the notion of liberalization , but they are n't attacking the GATT solution .","Major newspapers generally endorse the notion of liberalization , but they are n't attackingattacking"
1783,1314,1,sticking,TroFi_ORIGSPLIT,[173 181],TroFi.o.3238,"Pressure mounted on Pakistan to sign an accord aimed at securing the withdrawal of about 115 , 000 Soviet troops from neighboring Afghanistan , but Islamabad appeared to be sticking to its demand for a new government in Kabul to oversee the pullout .","Pressure mounted on Pakistan to sign an accord aimed at securing the withdrawal of about 115 , 000 Soviet troops from neighboring Afghanistan , but Islamabad appeared to be stickingsticking"
1784,627,1,strike,TroFi_ORIGSPLIT,[32 38],TroFi.o.3258,Campeau said it plans to sue to strike down the agreement to pay $ 45 million to Macy .,Campeau said it plans to sue to strikestrike
1785,1379,1,rest,TroFi_ORIGSPLIT,[87 91],TroFi.o.2711,Mr. Lee said he proposed the committee `` as a simple way to put the matter quietly to rest . ''/'',Mr. Lee said he proposed the committee `` as a simple way to put the matter quietly to restrest
1786,448,1,absorbed,TroFi_ORIGSPLIT,[61 69],TroFi.o.55,-- Futures dealers on the floors of the various exchanges `` absorbed some selling pressure '' but they were n't `` able to counterbalance the public selling pressure . ''/'',-- Futures dealers on the floors of the various exchanges `` absorbedabsorbed
